transaction_id,sender_id,recipient_id,transaction_type,amount,location,payment_method,sender_iban,recipient_iban,balance_after,description,timestamp
ef8c163e-fb50-4454-8e05-b732fa99d973,FCHN-VTSI-7FA-BRE-0,VNDPH27984,transfer,615.69,,,DE62U9486200442637789135342,IT63F8606683377408728642308533,54318.47,Phone bill,2087-06-13T14:07:29
76497100-4fbd-4c06-9e64-9b032fe74de7,CSPR-GRHL-800-ILM-1,MKTBR87183,e-commerce,56.89,BrightBasket Online,debit card,DE35G0316479870123653193377,IT80X5093471372830525582446834,16372.71,,2087-06-13T19:19:14
beea59dd-0357-455b-a912-5cb46bf3f78c,VLNT-SLVS-7DC-PIO-0,,in-person payment,15.98,Piossasco - Piossasco Corner Market,mobile phone,IT10L9520192660655169390809,IT22Z9247688959875132854620384,31191.26,,2087-06-15T09:05:17
683a0b83-6b67-455c-8183-d4ee5a338d68,NNLL-BRTU-7D3-RAV-0,,in-person payment,14.44,Ravenna - Mosaic Cafe Ravenna,debit card,IT30K9711948403425025862011,IT66M2806802757073414476470960,23939.28,,2087-06-16T11:51:12
3aa3658d-a4f8-487a-8d4f-b9a5748f34ce,RTZO-JMIX-7D1-GAU-0,,withdrawal,50.43,Gautier - ATM Gautier City Center,debit card,US47O8560397578096463876194,,21099.88,,2087-06-17T07:53:25
38bd413d-19bf-4a99-8274-193f51a84549,RTZO-JMIX-7D1-GAU-0,,in-person payment,57.73,Gautier - Gautier Bay Bistro,debit card,IT76E2566445203894254417156918,IT64X3781786870116985000923631,2986.87,,2087-06-17T19:46:54
8c46ec73-3a5f-4e86-95aa-cb9d3815761d,VLNT-SLVS-7DC-PIO-0,,in-person payment,59.36,Piossasco - Piossasco Market Square,debit card,IT10L9520192660655169390809,IT96F2380868495568759744496004,31131.90,,2087-06-18T09:05:00
53ccb2ee-e8ab-4653-afbe-eeeb9f7ebbac,WTZL-TNAI-80B-PFA-0,,in-person payment,44.61,Pfarrkirchen - Bavarian Village Bakery,Google Pay,DE52R2345866103953164007851,IT25A5165048784148955833607441,31896.55,,2087-06-19T09:16:41
36b2e1dd-028e-4b97-b361-8b11f40350da,NNLL-BRTU-7D3-RAV-0,,withdrawal,50.33,Ravenna - ATM Ravenna City Center,debit card,IT30K9711948403425025862011,,23888.95,,2087-06-20T12:52:40
df4c8fb3-7ae9-4a64-a849-818519d8a0b8,RTZO-JMIX-7D1-GAU-0,,withdrawal,200.10,Gautier - ATM Gautier Town Center,debit card,US47O8560397578096463876194,,20899.78,,2087-06-20T15:56:02
d03dbe88-48a9-4f0d-a5f0-f48c0fc5bafd,RTZO-JMIX-7D1-GAU-0,,withdrawal,200.02,Gautier - ATM Gautier City Center,debit card,IT76E2566445203894254417156918,,2786.85,,2087-06-20T16:18:29
afcfe213-0493-40f2-b7ee-901b502ec385,CSPR-GRHL-800-ILM-1,BILCY11967,e-commerce,10.96,CycleWave Billing,debit card,DE35G0316479870123653193377,IT92G9338082480280589135941709,16361.75,,2087-06-21T02:58:05
5cbb8fdb-5885-4d19-9f6d-1ae3c79540e4,VLNT-SLVS-7DC-PIO-0,,in-person payment,31.20,Piossasco - Piossasco Corner Cafe,debit card,IT10L9520192660655169390809,IT69W2762893197617678518387934,31100.70,,2087-06-21T10:05:11
e6524e33-3096-4acd-8f23-01a9afe943b1,VLNT-SLVS-7DC-PIO-0,ENTDN60829,transfer,71.64,,,IT10L9520192660655169390809,IT89U7887526290423947013551553,31029.06,Donation,2087-06-22T16:05:38
a4499688-9d35-4bcf-b34c-ff3c0d499eaa,JNSO-PLNA-7D0-FEL-1,,in-person payment,56.57,Feltham - Feltham Station Deli,smartwatch,GB68S3857283695776049775751,IT19O7179424975441571374373220,29287.38,,2087-06-23T22:40:04
7aec2b3d-0f8c-43c3-a08b-735f9d21a2d8,RTZO-JMIX-7D1-GAU-0,,withdrawal,50.30,Gautier - ATM Gautier Town Center,debit card,US47O8560397578096463876194,,20849.48,,2087-06-24T10:54:32
fdbaf591-e44e-4e2f-96d7-72bfab2884ee,CSPR-GRHL-800-ILM-1,SHPCR91600,e-commerce,151.96,CartVista Direct,PayPal,DE35G0316479870123653193377,IT86J6589273131706729011444753,16209.79,,2087-06-25T12:01:02
a4c3f24a-a047-4d79-8111-a4bf74f6b2c2,FCHN-VTSI-7FA-BRE-0,WEBVR13862,e-commerce,315.36,EverlyShop Direct,debit card,DE62U9486200442637789135342,IT75S2388591914951865514567753,54003.11,,2087-06-26T12:31:22
845f61b4-4b89-4731-9cb9-6d3d31579f41,VLNT-SLVS-7DC-PIO-0,,withdrawal,200.02,Piossasco - ATM Piossasco Town Center,debit card,IT10L9520192660655169390809,,30829.04,,2087-06-26T23:57:15
24ddef50-6d33-49cd-aea8-750fb0524bc3,NNLL-BRTU-7D3-RAV-0,,in-person payment,36.08,Ravenna - Mosaic Cafe Ravenna,smartwatch,IT30K9711948403425025862011,IT22O3896262302098681270559202,23852.87,,2087-06-27T13:54:17
f62e41f2-a8a7-4b9f-8f4f-362cbfb66189,WTZL-TNAI-80B-PFA-0,PAYMR60777,e-commerce,157.97,MarketMingle Store,debit card,DE52R2345866103953164007851,IT38O9998973843904464915208389,31738.58,,2087-06-27T17:33:33
b457db4a-96a7-45be-bd20-35a94e51f678,CSPR-GRHL-800-ILM-1,,in-person payment,44.75,Teresopolis - Mountain View Cafe,mobile phone,DE35G0316479870123653193377,IT86J6589273131706729011444753,16165.04,,2087-06-27T21:34:59
57bfe1ff-b878-4902-86c8-b503de5d84e3,NNLL-BRTU-7D3-RAV-0,,in-person payment,51.90,Ravenna - Ravenna Mosaic Cafe,debit card,IT30K9711948403425025862011,IT99J2128413313462147912863352,23800.97,,2087-06-27T22:46:58
e3dacdc3-6c07-475c-b0e9-5e57bb482023,WTZL-TNAI-80B-PFA-0,WEBSW28024,e-commerce,152.70,SwiftCart Market,debit card,DE52R2345866103953164007851,IT67T1766239118710961585267811,31585.88,,2087-06-28T14:30:22
6bb96be5-d0d6-4cac-8ae5-dc4679e673ad,VLNT-SLVS-7DC-PIO-0,,withdrawal,99.77,Piossasco - ATM Piossasco Town Square,debit card,IT10L9520192660655169390809,,30729.27,,2087-06-30T11:08:17
8db21c33-3d63-462e-94a8-12d95452772a,NNLL-BRTU-7D3-RAV-0,PAYBR30021,direct debit,56.92,,,IT30K9711948403425025862011,IT84M7526607625863855322228099,23744.05,Retiree health insurance premium,2087-07-01T08:50:26
5afed796-0681-43b4-9b9d-4c8b72076559,RTZO-JMIX-7D1-GAU-0,,in-person payment,17.74,Gautier - Gautier Bay Seafood Grill,smartwatch,US47O8560397578096463876194,IT67H3992988637839402282054772,20831.74,,2087-07-01T19:29:41
22b57f4e-b3e9-4d5f-a363-45c8253fd830,VLNT-SLVS-7DC-PIO-0,HOME36805,transfer,1206.53,,,IT10L9520192660655169390809,IT28N9805865889733607058737759,29522.74,Rent payment Jul - Rent&Go,2087-07-02T10:04:10
2e41982d-f6d9-43da-9888-c1b3c7a3f425,FCHN-VTSI-7FA-BRE-0,DOM58085,transfer,2064.88,,,DE62U9486200442637789135342,IT15L8867763953460638982311553,51938.23,Rent payment Jul - Living Spaces,2087-07-02T13:08:47
9a1f7d9e-fbe4-4094-b329-0dd16b9b1a66,CSPR-GRHL-800-ILM-1,,in-person payment,50.81,Teresopolis - Teresopolis Coffee House,Google Pay,DE35G0316479870123653193377,IT20J7223477230374550878127177,16114.23,,2087-07-02T19:40:56
3ad4bbac-33a0-4699-b915-46cbf2223714,RTZO-JMIX-7D1-GAU-0,SUBFL21247,direct debit,59.27,,,US47O8560397578096463876194,IT70G5261197593991736220647768,20772.47,Private health insurance premium,2087-07-03T06:52:27
1d337481-f5ae-4865-a66d-5e09a61b12fa,EMP68176,FCHN-VTSI-7FA-BRE-0,transfer,7080.81,,,IT72F1298460302117045459871477,DE62U9486200442637789135342,59019.04,Salary payment Jul,2087-07-03T09:49:57
fac9eb8c-a375-4501-bd2f-7fc63f617435,EMP21818,CSPR-GRHL-800-ILM-1,transfer,2834.13,,,IT80J6407420077249896040905199,DE35G0316479870123653193377,18948.36,Salary payment Jul,2087-07-03T15:34:14
d79a2dc3-a22a-4925-bcfd-034eb1e1dc3d,RTZO-JMIX-7D1-GAU-0,ABIT73300,transfer,899.53,,,US47O8560397578096463876194,IT41W5249834520399038355926291,19872.94,Rent payment Jul - Residenze Milano,2087-07-03T17:43:48
6ea7144d-f2dd-4fcf-9ddc-82466e5fdf2d,NNLL-BRTU-7D3-RAV-0,HOME28625,transfer,794.84,,,IT30K9711948403425025862011,IT99V6754870020901512808979396,22949.21,Rent payment Jul - Casa Tua,2087-07-04T09:59:06
63f551d2-f81c-4be0-a1d2-16bf375c248e,EMP40508,NNLL-BRTU-7D3-RAV-0,transfer,2625.32,,,IT30D3332289310481168502853456,IT30K9711948403425025862011,25574.53,Salary payment Jul,2087-07-04T10:36:37
539787af-84fb-4932-8141-ed03e40fa2e4,NNLL-BRTU-7D3-RAV-0,ENTLN84976,transfer,461.87,,,IT30K9711948403425025862011,IT57H7912194951929870119961336,25112.66,Loan payment,2087-07-04T12:55:34
b9bc0bac-3f6c-479f-86d2-5d3d581d0a96,EMP98299,VLNT-SLVS-7DC-PIO-0,transfer,4121.07,,,IT87T1703925422561696849840607,IT10L9520192660655169390809,33643.81,Salary payment Jul,2087-07-04T14:19:30
135cd43b-4d8c-415e-8ff9-9e5477b3e4d3,JNSO-PLNA-7D0-FEL-1,ACCRN72352,direct debit,162.66,,,GB68S3857283695776049775751,IT97Q7484263819892272151693468,29124.72,Health insurance monthly premium,2087-07-05T03:58:02
be9fed0f-3419-491b-9bf9-ab9174c955cd,EMP79924,RTZO-JMIX-7D1-GAU-0,transfer,2930.69,,,IT21Q6723621968485733505679507,US47O8560397578096463876194,22803.63,Salary payment Jul,2087-07-05T09:11:08
7b5b173c-9931-4503-8673-e56934e8e7c7,NNLL-BRTU-7D3-RAV-0,BILST81071,direct debit,102.52,,,IT30K9711948403425025862011,IT69Y4693255431596401695535392,25010.14,Senior health insurance monthly,2087-07-06T00:11:17
c420728a-7b99-4f2d-a283-ffcb64d399fa,CSPR-GRHL-800-ILM-1,RENT75951,transfer,912.52,,,DE35G0316479870123653193377,IT89E2491832035984069062108313,18035.84,Rent payment Jul - Home Living Ilmenau,2087-07-06T15:19:23
4eacbcec-64cc-4796-8d0f-a0ccd532c357,EMP43902,WTZL-TNAI-80B-PFA-0,transfer,3257.57,,,IT81Y4246053255690437800337698,DE52R2345866103953164007851,34843.45,Salary payment Jul,2087-07-06T16:57:39
9c7a0cb6-e610-4766-84bc-00b98e94c74e,WTZL-TNAI-80B-PFA-0,PROP93151,transfer,1162.13,,,DE52R2345866103953164007851,IT93C8474527566445343755825862,33681.32,Rent payment Jul - Casa Tua Pfarrkirchen,2087-07-06T18:59:10
65871ae9-2b49-4af9-99ec-a98baf46a4a0,EMP25643,JNSO-PLNA-7D0-FEL-1,transfer,3368.65,,,IT58B6383078664069844019884064,GB68S3857283695776049775751,32493.37,Salary payment Jul,2087-07-07T15:41:49
b8f3dc17-f6bb-4d0c-9a81-872d5cfdfd0c,WTZL-TNAI-80B-PFA-0,,in-person payment,20.91,Pfarrkirchen - Bavarian Village Bakery,debit card,DE52R2345866103953164007851,IT83C4066106609963535315593842,33660.41,,2087-07-07T15:55:10
59ac687f-2e51-4674-bb69-212a3996bd35,JNSO-PLNA-7D0-FEL-1,,in-person payment,23.50,Feltham - Feltham Market Bakery,mobile phone,GB68S3857283695776049775751,IT67G3761931596833930523822266,32469.87,,2087-07-07T22:49:37
39ca6d5f-6a09-40e6-8e2d-b58b412333f3,JNSO-PLNA-7D0-FEL-1,HOME96755,transfer,1058.35,,,GB68S3857283695776049775751,IT96F2380868495568759744496004,31411.52,Rent payment Jul - Home Living Feltham,2087-07-08T09:25:23
8395c332-3304-47c1-a97a-3281f8a4ae1c,FCHN-VTSI-7FA-BRE-0,BILLP50944,direct debit,282.91,,,DE62U9486200442637789135342,IT66B7541369742628002812790710,58736.13,Professional liability insurance premium,2087-07-09T04:33:04
a4449c45-6480-421e-8386-567147688903,FCHN-VTSI-7FA-BRE-0,RETBR61491,e-commerce,344.89,BrightHarbor Market,debit card,DE62U9486200442637789135342,IT90V1874094296596692017646193,58391.24,,2087-07-10T14:47:32
3f5777c8-86ac-4351-9f26-744d5ae1a757,FCHN-VTSI-7FA-BRE-0,TRDNV98358,transfer,257.53,,,DE62U9486200442637789135342,IT79J9233857324476888800710711,58133.71,Invoice settlement,2087-07-10T15:32:23
23ccc99a-7fef-47ef-b638-5cdfb880dc8c,VLNT-SLVS-7DC-PIO-0,,in-person payment,34.77,Piossasco - Piossasco Corner Bakery,debit card,IT10L9520192660655169390809,IT82V2372125448059254138850713,33609.04,,2087-07-11T11:46:40
282f23c0-d4d1-45cf-bb62-1df2ee8dff0f,VLNT-SLVS-7DC-PIO-0,,in-person payment,53.79,Piossasco - Piossasco Corner Market,smartwatch,IT10L9520192660655169390809,IT89O9091943034060917290836273,33555.25,,2087-07-12T08:25:21
b7018e0f-0b8d-462b-a141-bc36da790245,JNSO-PLNA-7D0-FEL-1,,withdrawal,99.55,Feltham - ATM Feltham Shopping Centre,debit card,GB68S3857283695776049775751,,31311.97,,2087-07-12T10:47:46
860184c8-8582-4d1b-a12b-4e1ace4f03b7,JNSO-PLNA-7D0-FEL-1,,withdrawal,49.69,Feltham - ATM Feltham High Street,debit card,GB68S3857283695776049775751,,31262.28,,2087-07-12T11:48:32
0ec42e4e-d065-4041-b43a-f7fefefdf1ba,WTZL-TNAI-80B-PFA-0,,in-person payment,35.55,Pfarrkirchen - Pfarrkirchen Market Deli,debit card,DE52R2345866103953164007851,IT25B7179556328642583506607884,33624.86,,2087-07-12T12:03:32
37c632b3-80a4-442f-9aa6-ebe160935a64,CSPR-GRHL-800-ILM-1,PAYPH11103,transfer,269.65,,,IT96B7334948369810948896582581,IT57Z1580105024114519467573010,1152.22,Savings transfer Jul,2087-07-15T16:52:48
1580eccc-514c-439e-bd76-25e3fc0db2df,RTZO-JMIX-7D1-GAU-0,,withdrawal,299.77,Gautier - ATM Gautier Town Center,debit card,US47O8560397578096463876194,,22503.86,,2087-07-16T06:16:24
8db778d9-9ad7-4004-b9ac-c1bea150d1e4,VLNT-SLVS-7DC-PIO-0,,in-person payment,52.79,Piossasco - Piossasco Coffee House,debit card,IT10L9520192660655169390809,IT23O8033449167343972924236894,33502.46,,2087-07-17T13:27:52
33ce191b-7dbc-40c6-a040-1e05eadf5be3,CSPR-GRHL-800-ILM-1,,withdrawal,299.80,Ilmenau - ATM Ilmenau Market Square,debit card,DE35G0316479870123653193377,,17736.04,,2087-07-17T21:19:00
f9d8774d-ad2f-42a5-a4cf-96ed977b8525,NNLL-BRTU-7D3-RAV-0,SYSTR80956,direct debit,178.91,,,IT30K9711948403425025862011,IT85R7479959892363612084927338,24831.23,Private health insurance premium,2087-07-18T06:02:25
4e264f06-660b-4116-b90e-4946521fdfa8,JNSO-PLNA-7D0-FEL-1,,withdrawal,20.17,Feltham - ATM Feltham Shopping Centre,debit card,GB68S3857283695776049775751,,31242.11,,2087-07-20T13:04:16
6b48fb2f-618e-4ad5-ab07-9b97d7038bee,JNSO-PLNA-7D0-FEL-1,MKTMP70762,e-commerce,111.38,MapleBridge Market,PayPal,IT91W4556581097608231692584283,IT58T5813128906237865225218155,4924.00,,2087-07-21T18:24:30
d86e4e03-4dd1-45be-892a-07b22d5a4237,VLNT-SLVS-7DC-PIO-0,PAYCN43526,direct debit,104.56,,,IT10L9520192660655169390809,IT30L4137251075711916128565096,33397.90,Private health insurance premium,2087-07-22T03:30:20
c270db3e-f34e-4785-bdaa-7a283fcb2f18,VLNT-SLVS-7DC-PIO-0,,withdrawal,249.99,Piossasco - ATM Piossasco Town Center,debit card,IT10L9520192660655169390809,,33147.91,,2087-07-22T15:47:44
418671ad-28a6-4e47-92e1-29aedb3ec1c6,NNLL-BRTU-7D3-RAV-0,,withdrawal,100.39,Ravenna - ATM Ravenna Harbor Plaza,debit card,IT30K9711948403425025862011,,24730.84,,2087-07-23T07:47:30
4f134acf-8b39-4d68-8f24-f9d69825064e,RTZO-JMIX-7D1-GAU-0,,in-person payment,43.45,Gautier - Gautier Harbor Grill,debit card,US47O8560397578096463876194,IT61W3800020541297870520734473,22460.41,,2087-07-23T17:46:36
c1dcf568-576d-4539-9750-6c43f7c0cc5f,VLNT-SLVS-7DC-PIO-0,,withdrawal,50.40,Bremen - ATM Bremen Central Market,debit card,IT10L9520192660655169390809,,33097.51,,2087-07-26T01:24:45
58b1413f-2cd1-416e-8a81-b1d1237d9d47,VLNT-SLVS-7DC-PIO-0,,in-person payment,2.46,Piossasco - Piossasco Artisan Bakery,mobile phone,IT10L9520192660655169390809,,33095.05,,2087-07-26T01:33:34
73b7f039-5b1e-4ed4-8ee4-b94accf05765,VLNT-SLVS-7DC-PIO-0,,withdrawal,250.42,Bremen - ATM Bremen Central Market,debit card,IT10L9520192660655169390809,,32844.63,,2087-07-26T01:48:29
e9025772-1f5b-4f17-8d59-ef52663f5b25,VLNT-SLVS-7DC-PIO-0,,withdrawal,100.41,Bremen - ATM Bremen Central Market,debit card,IT10L9520192660655169390809,,32744.22,,2087-07-26T01:56:02
1c9cf139-1c49-4063-ab36-2e77a32f3135,CSPR-GRHL-800-ILM-1,,in-person payment,78.43,Ilmenau - Ilmenau Coffee House,debit card,DE35G0316479870123653193377,IT67B9816526698918044417163799,17657.61,,2087-07-26T08:35:23
3768e3da-b874-4982-8bdb-327dbc39b11c,JNSO-PLNA-7D0-FEL-1,,in-person payment,53.42,Feltham - Feltham High Street Bakery,mobile phone,IT91W4556581097608231692584283,IT84O9530658504291761847714661,4870.58,,2087-07-26T19:33:40
562ea8d7-d128-48c1-b3e6-0ae658387e16,JNSO-PLNA-7D0-FEL-1,UTLLP50569,direct debit,185.18,,,GB68S3857283695776049775751,IT80E1833827590343673426519492,31056.93,Private health insurance premium,2087-07-27T06:41:24
ba5d6e84-1946-4008-b679-0aa4e68800e7,RTZO-JMIX-7D1-GAU-0,CMPLN58174,transfer,523.09,,,US47O8560397578096463876194,IT22Q9076787722478220274568114,21937.32,Loan payment,2087-07-31T12:10:25
5774d669-5e42-4698-aa3f-4429520d35a0,WTZL-TNAI-80B-PFA-0,,in-person payment,70.23,Pfarrkirchen - Pfarrkirchen Market Deli,Google Pay,DE52R2345866103953164007851,IT27B3943621425260743266021949,33554.63,,2087-08-01T15:28:51
2fba3b63-d531-47f7-8dfe-ae6fb975d2fd,EMP68176,FCHN-VTSI-7FA-BRE-0,transfer,7337.97,,,IT72F1298460302117045459871477,DE62U9486200442637789135342,65471.68,Salary payment Aug,2087-08-02T15:23:24
b5b7a808-dadb-4da9-b91a-2ad1e49c1cb3,CSPR-GRHL-800-ILM-1,,in-person payment,27.49,Ilmenau - Ilmenau Campus Cafe,debit card,IT96B7334948369810948896582581,IT84M7526607625863855322228099,1124.73,,2087-08-02T19:41:24
1e509505-8106-41b8-b537-5b6979d05f2a,RTZO-JMIX-7D1-GAU-0,HOME28625,direct debit,175.60,,,US47O8560397578096463876194,IT99V6754870020901512808979396,21761.72,Retiree health insurance monthly,2087-08-03T03:08:30
8367c497-c171-4721-bc24-40e473623e90,EMP40508,NNLL-BRTU-7D3-RAV-0,transfer,2647.40,,,IT30D3332289310481168502853456,IT30K9711948403425025862011,27378.24,Salary payment Aug,2087-08-03T08:21:52
206f2e1a-9562-48de-befd-4a4d84964a33,CSPR-GRHL-800-ILM-1,RENT75951,transfer,1002.19,,,DE35G0316479870123653193377,IT89E2491832035984069062108313,16655.42,Rent payment Aug - Home Living Ilmenau,2087-08-03T11:33:48
71421121-e3a1-42b7-843d-2dc7319f88bc,VLNT-SLVS-7DC-PIO-0,HOME36805,transfer,1179.93,,,IT10L9520192660655169390809,IT28N9805865889733607058737759,31564.29,Rent payment Aug - Rent&Go,2087-08-03T17:50:15
88124ffa-e3d5-445b-8c5c-978b30996af3,NNLL-BRTU-7D3-RAV-0,,in-person payment,45.79,Ravenna - Mosaic Cafe Ravenna,Google Pay,IT30K9711948403425025862011,IT63U5732675144985694852184922,27332.45,,2087-08-03T21:31:54
d4eebf1b-64f8-44e1-bfe6-29216592f2a3,FCHN-VTSI-7FA-BRE-0,DOM58085,transfer,2296.25,,,DE62U9486200442637789135342,IT15L8867763953460638982311553,63175.43,Rent payment Aug - Living Spaces,2087-08-04T10:59:54
b1013ca6-e0d8-411e-8f7e-91f1662fcd4c,NNLL-BRTU-7D3-RAV-0,HOME28625,transfer,859.45,,,IT30K9711948403425025862011,IT99V6754870020901512808979396,26473.00,Rent payment Aug - Casa Tua,2087-08-04T11:08:19
1363cf2b-c094-41c1-937e-13c0bef3cfea,EMP98299,VLNT-SLVS-7DC-PIO-0,transfer,4057.55,,,IT87T1703925422561696849840607,IT10L9520192660655169390809,35621.84,Salary payment Aug,2087-08-04T12:52:50
c5a160ae-96d0-4e57-87b5-9081fbe5b8e5,EMP79924,RTZO-JMIX-7D1-GAU-0,transfer,2939.11,,,IT21Q6723621968485733505679507,US47O8560397578096463876194,24700.83,Salary payment Aug,2087-08-04T13:26:44
337205b3-29b2-4133-af86-70017465cabe,EMP43902,WTZL-TNAI-80B-PFA-0,transfer,3380.44,,,IT81Y4246053255690437800337698,DE52R2345866103953164007851,36935.07,Salary payment Aug,2087-08-04T15:20:07
9f269d55-1300-4cee-bea1-23d3f848624f,EMP25643,JNSO-PLNA-7D0-FEL-1,transfer,3399.76,,,IT58B6383078664069844019884064,GB68S3857283695776049775751,34456.69,Salary payment Aug,2087-08-05T09:33:16
454641e1-8982-4656-910d-96ab04b6d4ca,RTZO-JMIX-7D1-GAU-0,ABIT73300,transfer,937.31,,,IT76E2566445203894254417156918,IT41W5249834520399038355926291,1849.54,Rent payment Aug - Residenze Milano,2087-08-05T15:48:34
426b86f5-3d42-4a6b-aa53-db2bd3c14604,EMP21818,CSPR-GRHL-800-ILM-1,transfer,2775.88,,,IT80J6407420077249896040905199,DE35G0316479870123653193377,19431.30,Salary payment Aug,2087-08-05T19:43:17
331880c6-a57d-48f5-93db-02f53b6bc161,JNSO-PLNA-7D0-FEL-1,HOME96755,transfer,1100.38,,,GB68S3857283695776049775751,IT96F2380868495568759744496004,33356.31,Rent payment Aug - Home Living Feltham,2087-08-06T11:33:25
dff77fd2-83a7-4e7f-97a9-cbdc6586069f,WTZL-TNAI-80B-PFA-0,PROP93151,transfer,1068.58,,,DE52R2345866103953164007851,IT93C8474527566445343755825862,35866.49,Rent payment Aug - Casa Tua Pfarrkirchen,2087-08-06T19:41:01
cf79faca-e262-4989-9139-0390786155b4,JNSO-PLNA-7D0-FEL-1,BILTR15144,e-commerce,111.43,AutoRenew Billing,debit card,GB68S3857283695776049775751,IT54X7242356407990372170342425,33244.88,,2087-08-07T22:56:38
8bc43c1d-d0db-4c48-b3b0-fb14e4352e14,RTZO-JMIX-7D1-GAU-0,,withdrawal,99.59,Gautier - ATM Gautier City Center,debit card,US47O8560397578096463876194,,24601.24,,2087-08-08T08:33:28
da723c4c-753f-47ec-8ffc-409aac0f28a6,VLNT-SLVS-7DC-PIO-0,PAYSP70505,transfer,163.04,,,IT10L9520192660655169390809,IT71Q4959810718188247437663859,35458.80,Supplier payment,2087-08-08T17:12:37
ea37a9bd-c540-459d-b2d4-c79051f8d373,RTZO-JMIX-7D1-GAU-0,SUBTC36173,direct debit,79.58,,,IT76E2566445203894254417156918,IT45S5906655948354056437713869,1769.96,Private health insurance premium,2087-08-10T00:53:35
91a229db-37ae-4f0f-8645-b52ee09478b5,VLNT-SLVS-7DC-PIO-0,,withdrawal,100.32,Piossasco - ATM Piossasco Town Square,debit card,IT10L9520192660655169390809,,35358.48,,2087-08-10T12:28:51
6f72e1b6-e441-4197-a729-82d9848299a2,WTZL-TNAI-80B-PFA-0,,in-person payment,95.26,Pfarrkirchen - Bavarian Bakery Pfarrkirchen,Google Pay,DE52R2345866103953164007851,IT29K7418057288003960648323169,35771.23,,2087-08-12T16:35:00
f61d61dd-19df-47ea-b0c4-e5cf4f00bea4,WTZL-TNAI-80B-PFA-0,COMPR78656,e-commerce,187.44,ParcelPoint Marketplace,debit card,DE52R2345866103953164007851,IT98P2312672570546319685247812,35583.79,,2087-08-15T21:21:23
1c965ad1-75ce-44a7-b0fc-efe963b112a7,CSPR-GRHL-800-ILM-1,COMRB39809,e-commerce,40.10,UrbanCart Marketplace,debit card,IT96B7334948369810948896582581,IT93U6332193133317063993023162,1084.63,,2087-08-17T15:26:12
8a99abf1-3c6c-46b5-991c-47bd25af48c3,WTZL-TNAI-80B-PFA-0,,in-person payment,72.90,Pfarrkirchen - Pfarrkirchen Bakery and Deli,mobile phone,DE52R2345866103953164007851,IT93K2330769258355663220239349,35510.89,,2087-08-17T16:49:39
dc04de27-9e2c-43f0-a47b-d59dc2652371,FCHN-VTSI-7FA-BRE-0,SHPBR60096,e-commerce,367.18,BrightCart Marketplace,debit card,DE62U9486200442637789135342,IT70C1825599374502056993391084,62808.25,,2087-08-17T20:14:20
c61ef749-83b4-4a89-90e4-98a95ff0a8b6,JNSO-PLNA-7D0-FEL-1,TRDSV19149,transfer,533.41,,,GB68S3857283695776049775751,IT51M6131231138453986893360298,32711.47,Utility bill Aug,2087-08-18T18:17:13
ef4fd36e-5b1d-44de-a934-a708dbce264a,FCHN-VTSI-7FA-BRE-0,VNDNT70960,transfer,513.41,,,DE62U9486200442637789135342,IT96C7401876917796191404066857,62294.84,Internet bill Aug,2087-08-19T13:07:32
30580252-e873-4bbd-bd53-aa88aa0503c9,RTZO-JMIX-7D1-GAU-0,,in-person payment,44.92,Gautier - Gautier Harbor Market,debit card,US47O8560397578096463876194,IT71Q4959810718188247437663859,24556.32,,2087-08-21T13:54:33
4e156f7b-0c44-42ed-9244-2cb45808c668,CSPR-GRHL-800-ILM-1,ORGNT43901,e-commerce,70.16,BrightLane Market,PayPal,DE35G0316479870123653193377,IT30F8457607134633288031995797,19361.14,,2087-08-23T01:07:44
eb12e5fb-570b-4e73-9eda-f6290f44b02a,FCHN-VTSI-7FA-BRE-0,ACCRN27991,direct debit,59.57,,,DE62U9486200442637789135342,IT66H1960897589176168299284649,62235.27,Professional membership monthly fee,2087-08-24T04:20:05
98857b57-be9d-4d0c-8396-e3904e87342b,NNLL-BRTU-7D3-RAV-0,COMRB39809,e-commerce,57.93,UrbanCart Marketplace,debit card,IT30K9711948403425025862011,IT13N5855116566508867072179804,26415.07,,2087-08-24T17:17:46
c39089d4-4cd0-4b87-9e2f-2c4aa411f99f,JNSO-PLNA-7D0-FEL-1,,in-person payment,44.64,Feltham - Feltham High Street Bakery,debit card,GB68S3857283695776049775751,IT38D8660383118922791953474967,32666.83,,2087-08-24T20:21:46
9f4b568f-0b90-4982-bd2e-48c899c895c8,CSPR-GRHL-800-ILM-1,,in-person payment,24.96,Ilmenau - Ilmenau Campus Cafe,debit card,DE35G0316479870123653193377,IT41Q7593965129374288932780323,19336.18,,2087-08-25T15:17:44
c785c7ef-e33c-4b3a-9f00-79bf4e963e4d,WTZL-TNAI-80B-PFA-0,MKTBR35330,e-commerce,19.84,BrightFinds Store,debit card,DE52R2345866103953164007851,IT99J2128413313462147912863352,35491.05,,2087-08-25T18:44:06
20f20230-7470-459d-a464-0bf67958f51a,FCHN-VTSI-7FA-BRE-0,,in-person payment,105.65,Bremen - Bremen Harbor Deli,Google Pay,DE62U9486200442637789135342,IT92C7577601020956558159349577,62129.62,,2087-08-25T20:19:47
23bfbe72-cee9-4d0c-9a94-f3edb100f0d3,WTZL-TNAI-80B-PFA-0,PAYWT22183,transfer,312.45,,,DE52R2345866103953164007851,IT26N9396827128076106651643474,35178.60,Phone bill,2087-08-25T20:42:14
